Me and You and Everyone We Know,tt0415978,http://www.imdb.com/title/tt0415978/?ref_=fn_tt_tt_1,91 min,English,USA| UK,05 Aug 2005,release_countrytt0415978,2000000,Comedy| Drama,fellatio|seven word title|shoe salesman|title directed by female|written by director,2005,32|253,Miranda July,102307,John Hawkes,4444,Miranda July,102307,Miles Thompson,368,Brandon Ratcliff,1103,movie_trailer_views,movie_trailer_likes,movie_trailer_unlikes,IFC Films,8
Inside Job,tt1645089,http://www.imdb.com/title/tt1645089/?ref_=fn_tt_tt_1,105 min,English,USA,12 Nov 2010,release_countrytt1645089,,Documentary| Crime,florida|iceland|interview|new york city new york|recession,2010,60|737,Charles Ferguson,745,Matt Damon,536796,Gylfi Zoega,8,Andri Snær Magnason,3301,Sigridur Benediktsdottir,0,movie_trailer_views,movie_trailer_likes,movie_trailer_unlikes,Sony Pictures Classics,9
We Are Your Friends,tt3787590,http://www.imdb.com/title/tt3787590/?ref_=fn_tt_tt_1,96 min,English,UK| France| USA,28 Aug 2015,release_countrytt3787590,2000000,Drama| Music| Romance,box office flop|critically bashed|male objectification|narcissism|wannabe dj,2015,27|686,Max Joseph,1241272,Zac Efron,18550391,Wes Bentley,16541,Emily Ratajkowski,5990861,Jonny Weston,2785,movie_trailer_views,movie_trailer_likes,movie_trailer_unlikes,Working Title Films,7
Ghost Dog: The Way of the Samurai,tt0165798,http://www.imdb.com/title/tt0165798/?ref_=fn_tt_tt_1,116 min,English| French,France| Germany| USA| Japan,24 Mar 2000,release_countrytt0165798,,Action| Crime| Drama,african american|code|dog|pigeon|samurai,1999,74|523,Jim Jarmusch,263369,Forest Whitaker,127699,John Tormey,430,Cliff Gorman,87,Dennis Liu,33934,movie_trailer_views,movie_trailer_likes,movie_trailer_unlikes,Artisan Entertainment,8
Harsh Times,tt0433387,http://www.imdb.com/title/tt0433387/?ref_=fn_tt_tt_1,116 min,English| Spanish| Korean,USA,10 Nov 2006,release_countrytt0433387,2000000,Action| Crime| Drama,blood splatter|friend|lapd|mexican|violence,2005,57|116,David Ayer,6403,Christian Bale,1307325,Freddy Rodríguez,12887,Eva Longoria,5717824,Chaka Forman,0,movie_trailer_views,movie_trailer_likes,movie_trailer_unlikes,MGM,7
Captive,tt3268668,http://www.imdb.com/title/tt3268668/?ref_=fn_tt_tt_1,97 min,English,Mexico| USA,18 Sep 2015,release_countrytt3268668,2000000,Action| Crime| Drama,auto theft|based on true story|drug addict|kidnapping|violence,2015,5|217,Jerry Jameson,132,Elle Graham,3175,Kate Mara,80532,Claudia Church,3864,Gina Stewart,12786,movie_trailer_views,movie_trailer_likes,movie_trailer_unlikes,Paramount Pictures,6
Full Frontal,tt0290212,http://www.imdb.com/title/tt0290212/?ref_=fn_tt_tt_1,101 min,English,USA,02 Aug 2002,release_countrytt0290212,2000000,Comedy| Romance,birthday|friend|hollywood|party|sex,2002,8|880,Steven Soderbergh,22662,David Duchovny,325723,Nicky Katt,153,Catherine Keener,14106,Mary McCormack,2861,movie_trailer_views,movie_trailer_likes,movie_trailer_unlikes,Miramax Films,5
Witchboard,tt0090327,http://www.imdb.com/title/tt0090327/?ref_=fn_tt_tt_1,98 min,English,UK| USA,13 Mar 1987,release_countrytt0090327,2000000,Horror| Mystery| Thriller,evil spirit|hatchet|ouija|ouija board|psychopathic killer,1986,4|723,Kevin Tenney,73,Todd Allen,5300,Tawny Kitaen,90839,Stephen Nichols,21039,Kathleen Wilhoite,486,movie_trailer_views,movie_trailer_likes,movie_trailer_unlikes,Cinema Group,6
Hamlet,tt0116477,http://www.imdb.com/title/tt0116477/?ref_=fn_tt_tt_1,242 min,English,UK| USA,25 Dec 1996,release_countrytt0116477,18000000,Drama,classic literature|denmark|funeral|madness|prince,1996,32|034,Kenneth Branagh,26783,Riz Abbasi,1,Richard Attenborough,14520,David Blair,5508,Brian Blessed,149047,movie_trailer_views,movie_trailer_likes,movie_trailer_unlikes,Sony Pictures Classics,8
Shortbus,tt0367027,http://www.imdb.com/title/tt0367027/?ref_=fn_tt_tt_1,101 min,English,USA,20 Oct 2006,release_countrytt0367027,2000000,Drama| Romance,controversy|ejaculation|male frontal nudity|oral sex|unsimulated sex,2006,28|789,John Cameron Mitchell,12030,Sook-Yin Lee,19583,Paul Dawson,188024,Lindsay Beamish,0,PJ DeBoy,535,movie_trailer_views,movie_trailer_likes,movie_trailer_unlikes,ThinkFilm,7
Waltz with Bashir,tt1185616,http://www.imdb.com/title/tt1185616/?ref_=fn_tt_tt_1,90 min,Hebrew| Arabic| German| English,Israel| France| Germany| USA| Finland| Switzerland| Belgium| Australia,12 Jun 2008,release_countrytt1185616,1500000,Animation| Biography| Drama,bar|dog|interview|lebanon|nightmare,2008,48|862,Ari Folman,6168,Ari Folman,6168,Ori Sivan,57,Ronny Dayag,0,Shmuel Frenkel,0,movie_trailer_views,movie_trailer_likes,movie_trailer_unlikes,Sony Pictures Classics,8
No End in Sight,tt0912593,http://www.imdb.com/title/tt0912593/?ref_=fn_tt_tt_1,102 min,English| Arabic,USA,22 Jan 2007,release_countrytt0912593,2000000,Documentary| War,american politics|iraq|iraq war|occupation|white house,2007,7|577,Charles Ferguson,745,Campbell Scott,431506,Gerald Burke,339,Ali Fadhil,5840,Omar Fekeiki,0,movie_trailer_views,movie_trailer_likes,movie_trailer_unlikes,Magnolia Pictures,9
The Diary of a Teenage Girl,tt3172532,http://www.imdb.com/title/tt3172532/?ref_=fn_tt_tt_1,102 min,English,USA,28 Aug 2015,release_countrytt3172532,2000000,Drama| Romance,1970s|mother`s boyfriend|overalls|phone booth|sexual promiscuity,2015,22|823,Marielle Heller,108,Bel Powley,711,Willie,5959041,Kristen Wiig,58188,Abby Wait,86,movie_trailer_views,movie_trailer_likes,movie_trailer_unlikes,Sony Pictures Classics,7
In the Shadow of the Moon,tt0925248,http://www.imdb.com/title/tt0925248/?ref_=fn_tt_tt_1,100 min,English| French| Japanese,UK| USA,02 Nov 2007,release_countrytt0925248,2000000,Documentary| History,1960s|astronaut|moon|nasa|spacecraft accident,2007,5|781,David Sington,68,Buzz Aldrin,510846,Neil Armstrong,105338,Stephen Armstrong,4949,Viola Armstrong,0,movie_trailer_views,movie_trailer_likes,movie_trailer_unlikes,ThinkFilm,9
Meek*s Cutoff,tt1518812,http://www.imdb.com/title/tt1518812/?ref_=fn_tt_tt_1,104 min,English,USA,15 Apr 2011,release_countrytt1518812,,Drama| Western,desert|oregon|survival|trust|water,2010,9|249,Kelly Reichardt,1243,Michelle Williams,1292839,Bruce Greenwood,4659,Will Patton,6256,Zoe Kazan,20375,movie_trailer_views,movie_trailer_likes,movie_trailer_unlikes,Oscilloscope Pictures,7
Inside Deep Throat,tt0418753,http://www.imdb.com/title/tt0418753/?ref_=fn_tt_tt_1,92 min,English,USA,21 Apr 2005,release_countrytt0418753,2000000,Documentary| Biography| History,clitoris|deep throat|fellatio|oral sex|porn industry,2005,5|827,Fenton Bailey| Randy Barbato,5362,Dennis Hopper,90427,Gerard Damiano,467,John Waters,170650,Larry Flynt,86350,movie_trailer_views,movie_trailer_likes,movie_trailer_unlikes,Universal Pictures,7
Dinner Rush,tt0229340,http://www.imdb.com/title/tt0229340/?ref_=fn_tt_tt_1,99 min,English| Italian| French,USA,29 Mar 2002,release_countrytt0229340,,Crime| Drama| Romance,detective|food|gangster|police|restaurant,2000,4|479,Bob Giraldi,260,Danny Aiello,3311,John Rothman,560,Frank Bongiorno,97,Lexie Sperduto,0,movie_trailer_views,movie_trailer_likes,movie_trailer_unlikes,Access Motion Picture Group,8
Clockwatchers,tt0118866,http://www.imdb.com/title/tt0118866/?ref_=fn_tt_tt_1,96 min,English,UK| USA,15 May 1998,release_countrytt0118866,,Comedy| Drama,office|office politics|photo booth|snobbery|title directed by female,1997,4|125,Jill Sprecher,95,Toni Collette,18704,Parker Posey,64496,Lisa Kudrow,1442789,Alanna Ubach,4643,movie_trailer_views,movie_trailer_likes,movie_trailer_unlikes,BMG,7
The Virginity Hit,tt1695994,http://www.imdb.com/title/tt1695994/?ref_=fn_tt_tt_1,86 min,English,USA,24 Sep 2010,release_countrytt1695994,3400000,Comedy,masturbation|porn star|sex lesson from a prostitute|spreadeagle|topless,2010,3|595,Huck Botko| Andrew Gurland,101957,Matt Bennett,147952,Zack Pearlman,30,Jacob Davich,1448,Justin Kline,1236,movie_trailer_views,movie_trailer_likes,movie_trailer_unlikes,Sony Pictures/Columbia,5
Subway,tt0090095,http://www.imdb.com/title/tt0090095/?ref_=fn_tt_tt_1,104 min,French,France,06 Nov 1985,release_countrytt0090095,17000000,Thriller,band|blackmail|safe|subway|train,1985,11|857,Luc Besson,188857,Isabelle Adjani,15904,Christopher Lambert,12901,Richard Bohringer,3566,Michel Galabru,1614,movie_trailer_views,movie_trailer_likes,movie_trailer_unlikes,Gaumont,7
House of D,tt0372334,http://www.imdb.com/title/tt0372334/?ref_=fn_tt_tt_1,97 min,English| French,USA,29 Apr 2005,release_countrytt0372334,6000000,Comedy| Drama,artist|butchery|catholic|catholic school|friend,2004,7|892,David Duchovny,325723,Anton Yelchin,37810,Robin Williams,107385,Téa Leoni,59398,Erykah Badu,3575117,movie_trailer_views,movie_trailer_likes,movie_trailer_unlikes,Lions Gate Films,7
Teeth,tt0780622,http://www.imdb.com/title/tt0780622/?ref_=fn_tt_tt_1,94 min,English,USA,03 Apr 2008,release_countrytt0780622,,Comedy| Fantasy| Horror,high school|purity|stepbrother|temptation|vagina dentata,2007,36|139,Mitchell Lichtenstein,99,Jess Weixler,4114,John Hensley,1563,Josh Pais,1798,Hale Appleman,1047,movie_trailer_views,movie_trailer_likes,movie_trailer_unlikes,Roadside Attractions,6
Six-String Samurai,tt0118736,http://www.imdb.com/title/tt0118736/?ref_=fn_tt_tt_1,91 min,English,USA,18 Sep 1998,release_countrytt0118736,2000000,Action| Adventure| Comedy,boy|guitar|orphan|rock `n` roll|sword,1998,5|954,Lance Mungia,46,Jeffrey Falcon,176,Justin McGuire,202,Kim De Angelo,108,Stephane Gauger,27,movie_trailer_views,movie_trailer_likes,movie_trailer_unlikes,Palm Pictures,7
Hum To Mohabbat Karega,tt0249588,http://www.imdb.com/title/tt0249588/?ref_=fn_tt_tt_1,N/A,Hindi,India,26 May 2000,release_countrytt0249588,,Action| Comedy| Romance,elevator|news reporter|police|restaurant|waiter,2000,289,Kundan Shah,2920,Karisma Kapoor,52073,Bobby Deol,57944,Rohit Roy,9460,Sadashiv Amrapurkar,402,movie_trailer_views,movie_trailer_likes,movie_trailer_unlikes,N/A,3
It*s All Gone Pete Tong,tt0388139,http://www.imdb.com/title/tt0388139/?ref_=fn_tt_tt_1,90 min,English,UK| Canada,27 May 2005,release_countrytt0388139,,Biography| Comedy| Drama,deafness|disappearance|ears|ibiza|musician,2004,17|522,Michael Dowse,168,Paul Kaye,4712,Beatriz Batarda,1612,Kate Magowan,338,Mike Wilmot,886,movie_trailer_views,movie_trailer_likes,movie_trailer_unlikes,Matson Films,8
Saint John of Las Vegas,tt1276105,http://www.imdb.com/title/tt1276105/?ref_=fn_tt_tt_1,85 min,English,USA,10 Jun 2009,release_countrytt1276105,3800000,Comedy| Drama,city name in title|male frontal nudity|place name in title,2009,2|613,Hue Rhodes,127,Steve Buscemi,217268,Romany Malco,427274,Sarah Silverman,1172616,Peter Dinklage,1748690,movie_trailer_views,movie_trailer_likes,movie_trailer_unlikes,IndieVest Pictures,6
TwentyFourSeven,tt0120391,http://www.imdb.com/title/tt0120391/?ref_=fn_tt_tt_1,96 min,English,UK,01 May 1998,release_countrytt0120391,,Comedy| Drama| Romance,fight|gang|hiking|wales|working class,1997,2|165,Shane Meadows,11201,Danny Nussbaum,0,Toby,5473539,Bob Hoskins,18183,Bruce Jones,3278,movie_trailer_views,movie_trailer_likes,movie_trailer_unlikes,Universal Pictures,8
Stonewall,tt3018070,http://www.imdb.com/title/tt3018070/?ref_=fn_tt_tt_1,129 min,English,USA,25 Sep 2015,release_countrytt3018070,13500000,Drama,box office flop|critically bashed|gay rights|new york city|stonewall riots,2015,2|453,Roland Emmerich,256393,Jeremy Irvine,1542486,Jonny Beauchamp,3130,Joey King,270001,Caleb Landry Jones,4184,movie_trailer_views,movie_trailer_likes,movie_trailer_unlikes,Roadside Attractions,5
Roadside Romeo,tt1050739,http://www.imdb.com/title/tt1050739/?ref_=fn_tt_tt_1,93 min,Hindi| English,India| USA,24 Oct 2008,release_countrytt1050739,,Animation| Comedy| Family,india|love|love at first sight|mumbai india|reference to edward scissorhands,2008,1|005,Jugal Hansraj,14742,Saif Ali Khan,1039230,Kareena Kapoor Khan,121468,Javed Jaffrey,8468,Vrajesh Hirjee,936,movie_trailer_views,movie_trailer_likes,movie_trailer_unlikes,Yash Raj Films/Walt Disney Films,6
This Thing of Ours,tt0338497,http://www.imdb.com/title/tt0338497/?ref_=fn_tt_tt_1,100 min,English,USA,N/A,release_countrytt0338497,,Crime| Drama,gangster|heist|internet|mafia|miami florida,2003,542,Danny Provenzano,0,Frank Vincent,4212,Vincent Pastore,3041,Louis Vanaria,52,Christian Maelen,2,movie_trailer_views,movie_trailer_likes,movie_trailer_unlikes,Small Planet,6
The Lost Medallion: The Adventures of Billy Stone,tt1390539,http://www.imdb.com/title/tt1390539/?ref_=fn_tt_tt_1,97 min,English,Thailand,03 Oct 2013,release_countrytt1390539,,Adventure| Family| Fantasy,cave|cobra|island|medallion|waterfall,2013,1|395,Bill Muir,181,William Brent,1474,Sammi Hanratty,533150,James Hong,43630,Jansen Panettiere,3714,movie_trailer_views,movie_trailer_likes,movie_trailer_unlikes,Independent Pictures,5
The Last Five Years,tt2474024,http://www.imdb.com/title/tt2474024/?ref_=fn_tt_tt_1,94 min,English,USA,18 Feb 2015,release_countrytt2474024,,Comedy| Drama| Musical,based on play|number in title,2014,7|488,Richard LaGravenese,581,Anna Kendrick,749722,Jeremy Jordan,63750,Tamara Mintz,0,Cassandra Inman,0,movie_trailer_views,movie_trailer_likes,movie_trailer_unlikes,Radius-TWC,6
The Missing Person,tt1105512,http://www.imdb.com/title/tt1105512/?ref_=fn_tt_tt_1,95 min,English| Spanish,USA,03 Dec 2009,release_countrytt1105512,1500000,Drama,cellphone|detective|missing person|private detective|train,2009,1|337,Noah Buschel,97,Michael Shannon,21624,Frank Wood,76690,Amy Ryan,16782,Linda Emond,490,movie_trailer_views,movie_trailer_likes,movie_trailer_unlikes,Strand Releasing,7
Return of the Living Dead III,tt0107953,http://www.imdb.com/title/tt0107953/?ref_=fn_tt_tt_1,97 min,English| Spanish,USA| Japan,25 Feb 1994,release_countrytt0107953,2000000,Horror,female nudity|living dead|self mutilation|sequel|zombie,1993,11|130,Brian Yuzna,1278,Kent McCord,3681,James T. Callahan,472,Sarah Douglas,6783,Melinda Clarke,7934,movie_trailer_views,movie_trailer_likes,movie_trailer_unlikes,Trimark,6
London,tt0449061,http://www.imdb.com/title/tt0449061/?ref_=fn_tt_tt_1,92 min,English,UK| USA,10 Feb 2006,release_countrytt0449061,14000,Drama| Romance,bar|coke|drugs|party|snorting,2005,20|142,Hunter Richards,1962,Chris Evans,6886980,Jessica Biel,1682944,Joy Bryant,16999,Jason Statham,54953220,movie_trailer_views,movie_trailer_likes,movie_trailer_unlikes,Samuel Goldwyn Films,7
Sherrybaby,tt0423169,http://www.imdb.com/title/tt0423169/?ref_=fn_tt_tt_1,96 min,English,USA,09 Feb 2007,release_countrytt0423169,2000000,Drama,ex convict|halfway house|nipples visible through clothing|orgasm|parole officer,2006,10|633,Laurie Collyer,208,Maggie Gyllenhaal,617305,Michelle Hurst,155,Sandra Rodríguez,10125,Anna Simpson,966,movie_trailer_views,movie_trailer_likes,movie_trailer_unlikes,N/A,7
Stealing Harvard,tt0265808,http://www.imdb.com/title/tt0265808/?ref_=fn_tt_tt_1,85 min,English,USA,13 Sep 2002,release_countrytt0265808,25000000,Comedy| Crime,black humor|crying during sex|harvard|humor|man with glasses,2002,11|464,Bruce McCulloch,2443,Jason Lee,51201,Tom Green,136303,Leslie Mann,48700,Megan Mullally,38033,movie_trailer_views,movie_trailer_likes,movie_trailer_unlikes,Columbia Pictures,6
Circle,tt3118452,http://www.imdb.com/title/tt3118452/?ref_=fn_tt_tt_1,87 min,English,USA,16 Oct 2015,release_countrytt3118452,,Drama| Horror| Mystery,alien abduction|debate|lesbian|pregnant|spaceship,2015,20|436,Aaron Hann| Mario Miscione,1389,Allegra Masters,0,Aimee McKay,530,Ashley Key,1756,Autumn Federici,261,movie_trailer_views,movie_trailer_likes,movie_trailer_unlikes,Taggart Productions,7
Eden Lake,tt1020530,http://www.imdb.com/title/tt1020530/?ref_=fn_tt_tt_1,91 min,English,UK,12 Sep 2008,release_countrytt1020530,,Horror| Thriller,camping|forest|lake|stabbed with glass|vomiting,2008,62|824,James Watkins,1375,Kelly Reilly,10565,Michael Fassbender,664458,Tara Ellis,750,Jack O*Connell,66180,movie_trailer_views,movie_trailer_likes,movie_trailer_unlikes,Third Rail Releasing,7
Plush,tt2226519,http://www.imdb.com/title/tt2226519/?ref_=fn_tt_tt_1,99 min,English,USA,15 Oct 2013,release_countrytt2226519,,Drama| Music| Thriller,gay interest|guitarist|obsessed fan|seduction|sex scene,2013,3|188,Catherine Hardwicke,15179,Emily Browning,64718,Xavier Samuel,46484,Cam Gigandet,93497,Dawn Olivieri,3829,movie_trailer_views,movie_trailer_likes,movie_trailer_unlikes,Millennium Entertainment,6
Vampire Killers,tt1020885,http://www.imdb.com/title/tt1020885/?ref_=fn_tt_tt_1,86 min,English,UK,20 Mar 2009,release_countrytt1020885,,Action| Comedy| Fantasy,blood|breasts|female nudity|lesbian|vampire,2009,18|055,Phil Claydon,0,Silvia Colloca,36184,Margarita Hall,87,Sianad Gregory,0,Mathew Horne,1974,movie_trailer_views,movie_trailer_likes,movie_trailer_unlikes,Momentum Pictures,6
Gangster*s Paradise: Jerusalema,tt0783532,http://www.imdb.com/title/tt0783532/?ref_=fn_tt_tt_1,119 min,English| Afrikaans,South Africa,29 Aug 2008,release_countrytt0783532,2000000,Action| Crime| Drama,carjacking|drug lord|johannesburg south africa|police|post apartheid,2008,9|844,Ralph Ziman,472,Rapulana Seiphemo,20838,Jeffrey Zekele,0,Ronnie Nyakale,0,Shelley Meskin,0,movie_trailer_views,movie_trailer_likes,movie_trailer_unlikes,Anchor Bay Films,8
Freeze Frame,tt0363095,http://www.imdb.com/title/tt0363095/?ref_=fn_tt_tt_1,99 min,English,UK| Ireland,10 Dec 2004,release_countrytt0363095,2000000,Crime| Drama| Mystery,alibi|box office flop|newspaper clipping|non statutory female on male rape|profiler,2004,2|642,John Simpson,65635720,Lee Evans,400702,Sean McGinley,187,Ian McNeice,1440,Colin Salmon,34269,movie_trailer_views,movie_trailer_likes,movie_trailer_unlikes,First Look Media,7
Grave Encounters,tt1703199,http://www.imdb.com/title/tt1703199/?ref_=fn_tt_tt_1,92 min,English,Canada,09 Sep 2011,release_countrytt1703199,100000,Horror,ghost|ghost hunting|labyrinth|paranormal|reality show,2011,43|855,Colin Minihan| Stuart Ortiz| The Vicious Brothers,1638334,Ben Wilkinson,797,Sean Rogerson,161,Ashleigh Gryzko,1509,Merwin Mondesir,448,movie_trailer_views,movie_trailer_likes,movie_trailer_unlikes,Independent Pictures,7
Stitches,tt2126362,http://www.imdb.com/title/tt2126362/?ref_=fn_tt_tt_1,86 min,English,Ireland,26 Oct 2012,release_countrytt2126362,,Comedy| Horror,cat killer|death of animal|high heels|kneed in the crotch|kneed in the groin,2012,7|325,Conor McMahon,143,Ross Noble,178326,Tommy Knight,7660,Shane Murray-Corcoran,0,Gemma-Leah Devereux,342,movie_trailer_views,movie_trailer_likes,movie_trailer_unlikes,MPI Media Group/Dark Sky Films,6
Nine Dead,tt0959329,http://www.imdb.com/title/tt0959329/?ref_=fn_tt_tt_1,98 min,English,USA,09 Mar 2011,release_countrytt0959329,2000000,Crime| Drama| Horror,betrayal|car|connection|death|gun,2010,10|332,Chris Shadley,0,Melissa Joan Hart,1430120,William Lee Scott,521,John Terry,373398,James C. Victor,13,movie_trailer_views,movie_trailer_likes,movie_trailer_unlikes,Image Entertainment,6
Bananas,tt0066808,http://www.imdb.com/title/tt0066808/?ref_=fn_tt_tt_1,82 min,English| Spanish| Yiddish| Italian,USA,19 Jul 1971,release_countrytt0066808,2000000,Comedy,fictitious country|latin america|president|rebellion|reference to fidel castro,1971,29|663,Woody Allen,1853810,Woody Allen,1853810,Louise Lasser,659,Carlos MontalbAn,1227,Nati Abascal,399,movie_trailer_views,movie_trailer_likes,movie_trailer_unlikes,MGM Home Entertainment,8
